app_data_source,loc_region,return_to_yp,score_total,dem_gender,dem_age,edu_qual_highest,edu_qual_highest_year,emp_yes,emp_org_type,emp_duration,emp_currently,exp_w_child,exp_length_teacher,exp_length_school,exp_length_employee,exp_length_volunteer,interest_w_child,prac_scenario_volunt,prac_scenario_noshow,yi_hired
T1 2020,Chobe,No,15.5,Male,22,Secondary School,2013,Yes,Retail,15.6,No,Yes,2,16,5,10,4,1,Planning together with fellow facilitators,0
T1 2020,South East,No,15.5,Female,25,Bachelors Degree,2018,Yes,Government or public administration,18,Yes,Yes,2,10,9,4,4,1,Planning together with fellow facilitators,0
T1 2020,South East,No,15.5,Female,24,Bachelors Degree,2020,Yes,Arts and entertainment,84,No,Yes,36,2,36,6,4,1,Plan individually,1
T1 2020,Central,Yes,15.5,Female,21,Secondary School,2015,Yes,Retail,5,No,Yes,3,19,12,6,4,1,Planning together with fellow facilitators,0
T1 2020,Kgatleng,No,15.5,Female,32,Diploma,2014,No,"Health care, social assistance, nonprofit",33.599999999999994,No,Yes,39.6,48,72,10,4,1,Planning together with fellow facilitators,0
T1 2020,Kgatleng,Yes,15.5,Female,32,Bachelors Degree,2018,Yes,Other,12,No,Yes,24,1,12,6,1,1,Plan individually,0
T1 2020,Chobe,No,15.5,Female,30,Diploma,2014,Yes,"Health care, social assistance, nonprofit",14.4,No,Yes,6,24,1,1,4,1,Planning together with fellow facilitators,0
T1 2020,North East,No,15.5,Female,27,Bachelors Degree,2015,No,Military,39.6,No,Yes,2,7,7,24,1,1,Planning together with fellow facilitators,0
T1 2020,Kgatleng,No,15.5,Male,22,Bachelors Degree,2018,Yes,Arts and entertainment,19.200000000000003,Yes,Yes,36,2,3,12,4,1,Plan individually,0
T1 2020,Central,Yes,15.5,Female,33,Bachelors Degree,2011,Yes,Education,46.8,No,Yes,48,3,60,48,1,1,Plan individually,0
T1 2020,Chobe,No,15.5,Female,28,Bachelors Degree,2016,Yes,Government or public administration,13.2,No,Yes,9,12,5,9,4,0,Planning together with fellow facilitators,0
T1 2020,South East,No,15.5,Female,45,Secondary School,1992,Yes,Education,237.6,Yes,Yes,120,60,144,12,4,1,Plan individually,0
T1 2020,North East,No,15.5,Male,20,Secondary School,2017,Yes,Government or public administration,5,No,Yes,2,8,6,6,4,1,Planning together with fellow facilitators,1
T1 2020,Kweneng,No,15.5,Female,26,Secondary School,2012,No,Government or public administration,18,No,Yes,5,24,42,6,4,1,Planning together with fellow facilitators,0
T1 2020,North East,No,15.5,Female,34,Diploma,2016,Yes,Education,3,No,Yes,4,4,4,6,4,1,Plan individually,0
T1 2020,South East,No,15.5,Female,29,Bachelors Degree,2015,Yes,Government or public administration,21.6,No,Yes,8,6,11,96,1,1,Planning together with fellow facilitators,0
T1 2020,North East,No,15.5,Male,22,Certificate,2019,No,"Health care, social assistance, nonprofit",8,No,Yes,3,6,5,2,1,1,Planning together with fellow facilitators,0
T1 2020,Kweneng,No,15.5,Female,29,Bachelors Degree,2015,No,Hotel or food services,18,No,Yes,3,2,8,1,1,1,Planning together with fellow facilitators,0
T1 2020,North East,No,15.5,Female,23,Secondary School,2014,Yes,Education,32.400000000000006,Yes,Yes,3,36,13.2,6,4,1,Plan individually,0
T1 2020,Kweneng,No,15,Female,29,Secondary School,2006,Yes,"Finance, insurance or information services",40.8,No,Yes,33.599999999999994,12,5,7,4,1,Planning together with fellow facilitators,1
T1 2020,Kgatleng,No,15,Female,24,Bachelors Degree,2018,Yes,"Health care, social assistance, nonprofit",5,No,Yes,9,2,3,16.799999999999997,4,1,Plan individually,0
T1 2020,Southern,No,15,Male,23,Bachelors Degree,2019,No,Retail,27.6,Yes,Yes,2,2,24,3,4,1,Plan individually,1
T1 2020,Kgatleng,No,15,Female,31,Bachelors Degree,2014,Yes,Arts and entertainment,21.6,No,Yes,36,7,18,18,1,1,Plan individually,0
T1 2020,Kweneng,No,15,Female,25,Bachelors Degree,2016,No,"Health care, social assistance, nonprofit",18,No,Yes,3,12,4,3,1,1,Planning together with fellow facilitators,0
T1 2020,South East,No,15,Female,29,Diploma,2013,Yes,Other,21.6,No,Yes,3,2,3,2,1,1,Planning together with fellow facilitators,0
T1 2020,South East,No,15,Male,34,Bachelors Degree,2010,Yes,Education,7,No,Yes,36,10,18,3,1,1,Plan individually,0
T1 2020,North East,Yes,15,Female,25,Bachelors Degree,2017,Yes,"Health care, social assistance, nonprofit",2,No,Yes,2,24,9,1,1,1,Planning together with fellow facilitators,0
T1 2020,Chobe,No,15,Female,25,Bachelors Degree,2018,Yes,Government or public administration,2,No,Yes,12,4,6,2,1,1,Planning together with fellow facilitators,0
T1 2020,North West,No,15,Male,29,Secondary School,2009,No,"Health care, social assistance, nonprofit",17,No,Yes,2,12,2,5,4,1,Planning together with fellow facilitators,0
T1 2020,Kgatleng,No,15,Female,18,Secondary School,2018,No,Education,4,Yes,Yes,12,3,6,1,4,1,Planning together with fellow facilitators,0
T1 2020,Kweneng,No,15,Female,24,Certificate,2019,Yes,Education,8,Yes,Yes,6,9,12,24,4,1,Plan individually,1
T1 2020,North West,No,15,Female,23,Secondary School,2017,Yes,Education,25.200000000000003,No,Yes,18,24,22.8,24,4,1,Plan individually,0
T1 2020,South East,Yes,15,Female,23,Secondary School,2014,No,"Finance, insurance or information services",48,Yes,Yes,24,72,18,2,4,1,Planning together with fellow facilitators,0
T1 2020,North East,No,15,Female,25,Bachelors Degree,2018,No,"Farming, agriculture, or mining",36,No,Yes,18,24,19.200000000000003,3,4,1,Planning together with fellow facilitators,0
T1 2020,North East,Yes,15,Female,29,Bachelors Degree,2016,Yes,Education,86.4,Yes,Yes,5,15.6,36,24,4,1,Plan individually,0
T1 2020,Central,No,15,Female,23,Certificate,2016,Yes,Education,3,No,Yes,13.2,4,6,4,4,1,Planning together with fellow facilitators,0
T1 2020,North East,Yes,14.5,Female,27,Bachelors Degree,2016,Yes,Education,3,No,No,11,12,5,1,4,1,Plan individually,0
T1 2020,North West,Yes,14.5,Female,29,Certificate,2013,No,Education,13,No,Yes,12,2,18,1,1,1,Planning together with fellow facilitators,0
T1 2020,Kgatleng,No,14.5,Female,25,Bachelors Degree,2017,Yes,Education,15.6,Yes,Yes,12,2,2,14.4,4,1,Plan individually,0
T1 2020,Southern,Yes,14.5,Female,36,Certificate,2014,Yes,"Health care, social assistance, nonprofit",6,No,Yes,3,4,9,3,4,1,Planning together with fellow facilitators,0
T1 2020,South East,No,14.5,Female,37,Bachelors Degree,2014,Yes,"Farming, agriculture, or mining",11,No,Yes,2,6,2,6,4,1,Plan individually,0
T1 2020,Central,No,14.5,Female,26,Bachelors Degree,2019,Yes,Retail,9,No,Yes,9,2,6,4,4,1,Plan individually,0
T1 2020,Chobe,No,14.5,Female,31,Bachelors Degree,2018,Yes,"Health care, social assistance, nonprofit",13.2,No,No,30,36,29,15,1,1,Plan individually,0
T1 2020,Kgatleng,Yes,14.5,Female,26,Diploma,2018,No,Education,8,No,Yes,24,12,13.2,8,4,1,Planning together with fellow facilitators,0
T1 2020,South East,Yes,14.5,Male,29,Bachelors Degree,2015,Yes,Other,30,No,Yes,24,6,15,5,1,1,Planning together with fellow facilitators,0
T1 2020,North West,No,14.5,Female,27,Certificate,2015,Yes,"Health care, social assistance, nonprofit",28.8,No,Yes,36,5,12,12,1,1,Plan individually,0
T1 2020,Central,No,14.5,Female,22,Bachelors Degree,2019,No,Education,5,No,Yes,9,12,12,2,4,1,Planning together with fellow facilitators,1
T1 2020,Kgatleng,No,14.5,Female,27,Certificate,2018,Yes,Education,5,No,Yes,6,2,5,12,1,1,Planning together with fellow facilitators,0
T1 2020,Kweneng,No,14.5,Female,23,Diploma,2016,Yes,Other,12,No,Yes,3,9,6,3,4,1,Planning together with fellow facilitators,0
T1 2020,South East,Yes,14.5,Male,25,Certificate,2019,Yes,"Health care, social assistance, nonprofit",3,No,Yes,6,2,8,2,4,1,Planning together with fellow facilitators,0
T1 2020,South East,No,14.5,Female,25,Bachelors Degree,2018,Yes,"Health care, social assistance, nonprofit",5,Yes,Yes,8,2,10,3,1,1,Planning together with fellow facilitators,0
T1 2020,Central,No,14.5,Female,27,Bachelors Degree,2018,No,Hotel or food services,45.6,No,Yes,6,24,30,7,4,1,Planning together with fellow facilitators,0
T1 2020,South East,No,14.5,Female,24,Certificate,2014,Yes,Other,2,No,Yes,4,4,3,3,4,1,Plan individually,0
T1 2020,Kweneng,No,14.5,Female,25,Diploma,2019,Yes,"Health care, social assistance, nonprofit",58.8,No,Yes,3,36,72,1,4,1,Plan individually,0
T1 2020,Central,No,14.5,Male,21,Certificate,2018,Yes,Retail,2,No,Yes,15.6,7,12,10,4,1,Planning together with fellow facilitators,0
T1 2020,North East,No,14.5,Female,27,Diploma,2015,Yes,Other,25.200000000000003,No,Yes,3,15,12,12,4,1,Plan individually,0
T1 2020,South East,No,14.5,Male,29,Diploma,2017,Yes,Manufacturing,1,No,Yes,2,12,3,84,4,1,Planning together with fellow facilitators,0
T1 2020,North East,No,14.5,Female,37,Bachelors Degree,2018,Yes,"Health care, social assistance, nonprofit",123.6,No,Yes,5,62,96,48,1,1,Plan individually,0
T1 2020,Kgatleng,No,14.5,Female,29,Bachelors Degree,2019,Yes,Education,58.8,No,Yes,3,36,13,12,1,1,Planning together with fellow facilitators,0
T1 2020,Kgatleng,No,14.5,Female,26,Bachelors Degree,2018,No,Education,12,No,Yes,33.599999999999994,8,19,12,4,1,Plan individually,0
T1 2020,North East,No,14,Male,26,Bachelors Degree,2018,No,"Health care, social assistance, nonprofit",3,No,Yes,3,5,9,3,4,1,Planning together with fellow facilitators,0
T1 2020,North East,No,14,Male,28,Bachelors Degree,2017,Yes,Other,22.8,No,Yes,33.599999999999994,2,12,3,1,1,Plan individually,0
T1 2020,North East,No,14,Male,24,Bachelors Degree,2019,Yes,"Health care, social assistance, nonprofit",1,Yes,Yes,12,7,2,5,4,1,Plan individually,0
T1 2020,North East,No,14,Female,24,Certificate,2018,Yes,Education,6,No,Yes,10,7,5,24,1,1,Planning together with fellow facilitators,0
T1 2020,North East,Yes,14,Female,23,Bachelors Degree,2019,No,Government or public administration,6,Yes,Yes,5,10,2,3,4,1,Planning together with fellow facilitators,0
T1 2020,North West,Yes,14,Male,30,Secondary School,2007,Yes,Government or public administration,38.400000000000006,No,Yes,12,16.799999999999997,24,3,4,1,Plan individually,0
T1 2020,North West,No,14,Female,27,Bachelors Degree,2016,Yes,Hotel or food services,19.200000000000003,No,Yes,3,6,3,3,1,1,Plan individually,0
T1 2020,North East,No,14,Female,23,Bachelors Degree,2018,Yes,Other,10,Yes,Yes,3,2,3,2,4,1,Plan individually,1
T1 2020,North East,No,14,Female,28,Bachelors Degree,2015,Yes,Government or public administration,10,No,Yes,5,24,3,10,4,1,Plan individually,0
T1 2020,Chobe,No,14,Female,24,Bachelors Degree,2019,Yes,Education,3,No,Yes,2,6,5,3,4,1,Wait for supervisor or further instruction,0
T1 2020,North East,Yes,14,Male,22,Secondary School,2015,Yes,Other,2,Yes,Yes,3,9,3,1,4,1,Planning together with fellow facilitators,0
T1 2020,North East,No,14,Male,24,Certificate,2015,Yes,Utilities or construction,11,No,Yes,6,1,3,3,4,1,Plan individually,0
T1 2020,Southern,No,14,Female,24,Secondary School,2011,Yes,Hotel or food services,109.2,No,Yes,60,3,48,6,4,1,Planning together with fellow facilitators,0
T1 2020,Kweneng,No,14,Female,23,Bachelors Degree,2019,No,Military,5,No,Yes,5,2,3,3,4,1,Planning together with fellow facilitators,0
T1 2020,South East,No,14,Female,22,Secondary School,2015,Yes,Education,18,No,Yes,6,24,6,10,4,1,Plan individually,0
T1 2020,South East,No,14,Female,24,Diploma,2017,Yes,Other,5,Yes,Yes,8,3,3,7,1,1,Planning together with fellow facilitators,0
T1 2020,South East,No,14,Female,24,Bachelors Degree,2018,No,Retail,24,Yes,No,2,8,18,5,4,1,Planning together with fellow facilitators,0
T1 2020,Kweneng,No,14,Female,35,Bachelors Degree,2016,Yes,"Health care, social assistance, nonprofit",32.400000000000006,Yes,Yes,14,5,23,36,4,1,Plan individually,0
T1 2020,South East,No,14,Female,35,Bachelors Degree,2016,Yes,Government or public administration,22.8,No,Yes,6,2,6,24,4,1,Plan individually,0
T1 2020,Kgatleng,Yes,14,Male,24,Certificate,2017,No,"Health care, social assistance, nonprofit",6,No,Yes,36,2,6,1,1,1,Planning together with fellow facilitators,0
T1 2020,North West,Yes,14,Female,26,Bachelors Degree,2016,No,Other,24,No,Yes,6,24,24,6,4,1,Plan individually,0
T1 2020,Central,No,14,Female,26,Bachelors Degree,2019,No,"Health care, social assistance, nonprofit",24,Yes,Yes,12,1,12,6,4,1,Planning together with fellow facilitators,0
T1 2020,Chobe,Yes,13.5,Female,23,Certificate,2017,Yes,Software or technology,13.2,No,Yes,2,12,3,12,4,1,Plan individually,0
T1 2020,South East,No,13.5,Female,28,Certificate,2011,Yes,Hotel or food services,39.6,No,Yes,12,3,1,18,4,1,Plan individually,0
T1 2020,South East,No,13.5,Male,26,Bachelors Degree,2019,No,Military,12,No,Yes,5,7,6,3,1,1,Planning together with fellow facilitators,0
T1 2020,North East,No,13.5,Female,23,Certificate,2018,Yes,Manufacturing,2,No,Yes,14.4,4,3,4,1,1,Plan individually,0
T1 2020,South East,Yes,13.5,Male,29,Diploma,2016,Yes,Education,11,No,Yes,12,3,19,24,4,1,Plan individually,0
T1 2020,Southern,No,13.5,Male,27,Secondary School,2009,Yes,Military,3,No,Yes,18,2,3,3,4,1,Planning together with fellow facilitators,1
T1 2020,South East,No,13.5,Female,25,Bachelors Degree,2018,No,Education,13,No,Yes,2,1,24,12,4,1,Plan individually,0
T1 2020,South East,Yes,13.5,Female,21,Diploma,2019,No,Government or public administration,5,No,Yes,2,6,24,6,4,1,Planning together with fellow facilitators,0
T1 2020,North West,No,13.5,Female,30,Diploma,2013,Yes,Other,6,Yes,Yes,1,6,3,3,1,1,Planning together with fellow facilitators,0
T1 2020,Southern,No,13.5,Female,29,Bachelors Degree,2013,Yes,Education,27.6,No,Yes,8,27.6,27.6,45.6,4,0,Plan individually,0
T1 2020,Central,No,13.5,Female,23,Bachelors Degree,2018,Yes,Government or public administration,8,Yes,Yes,1,12,12,1,1,1,Plan individually,0
T1 2020,Kgatleng,No,13.5,Female,26,Secondary School,2013,Yes,Hotel or food services,6,No,Yes,7,2,3,6,4,1,Planning together with fellow facilitators,0
T1 2020,South East,No,13.5,Male,25,Certificate,2017,Yes,Retail,9,No,Yes,6,7,12,3,4,1,Plan individually,0
T1 2020,Kweneng,No,13.5,Male,21,Secondary School,2016,Yes,Retail,14.4,Yes,Yes,9,3,18,3,4,1,Planning together with fellow facilitators,0
T1 2020,Kgatleng,No,13.5,Female,28,Secondary School,2009,Yes,Retail,15.6,No,Yes,2,24,12,30,4,1,Planning together with fellow facilitators,0
T1 2020,Central,No,13.5,Male,18,Certificate,2018,Yes,Religious,10,No,Yes,12,18,8,11,4,1,Plan individually,0
T1 2020,Kweneng,No,13.5,Male,27,Bachelors Degree,2020,Yes,Other,11,No,Yes,1,2,3,5,4,1,Plan individually,1
T1 2020,Kgatleng,No,13.5,Female,29,Bachelors Degree,2014,Yes,"Health care, social assistance, nonprofit",9,Yes,Yes,3,9,3,12,1,1,Plan individually,0
T1 2020,South East,No,13.5,Female,25,Secondary School,2012,Yes,Education,9,Yes,Yes,6,8,5,15,4,1,Plan individually,1
T1 2020,Chobe,No,13.5,Female,25,Bachelors Degree,2017,Yes,"Finance, insurance or information services",24,Yes,Yes,5,6,3,24,4,1,Plan individually,0
T1 2020,Central,Yes,13.5,Female,23,Bachelors Degree,2019,No,Education,11,Yes,Yes,2,21.6,6,1,4,1,Plan individually,0
T1 2020,South East,No,13.5,Female,24,Diploma,2018,No,"Health care, social assistance, nonprofit",6,Yes,Yes,2,2,5,2,4,1,Planning together with fellow facilitators,0
T1 2020,North East,No,13.5,Female,34,Bachelors Degree,2016,Yes,Software or technology,42,Yes,Yes,2,20.4,30,12,1,1,Plan individually,0
T1 2020,South East,No,13.5,Female,30,Certificate,2015,Yes,"Health care, social assistance, nonprofit",31.200000000000003,Yes,No,40.8,1,24,15,1,1,Plan individually,0
T1 2020,North East,Yes,13,Female,21,Certificate,2015,Yes,Software or technology,7,No,Yes,12,5,2,7,4,1,Plan individually,0
T1 2020,Kweneng,No,13,Female,27,Diploma,2017,Yes,Education,18,No,Yes,7,12,60,15.6,4,1,Plan individually,0
T1 2020,Kgatleng,No,13,Female,21,Secondary School,2018,Yes,Education,8,No,Yes,1,9,6,6,4,0,Planning together with fellow facilitators,0
T1 2020,Central,Yes,13,Female,26,Bachelors Degree,2019,No,"Health care, social assistance, nonprofit",28.8,Yes,No,6,42,29,53,4,1,Plan individually,1
T1 2020,Central,No,13,Female,27,Bachelors Degree,2018,No,"Health care, social assistance, nonprofit",19.200000000000003,No,Yes,6,2,3,2,4,1,Plan individually,0
T1 2020,North West,No,13,Female,25,Bachelors Degree,2018,Yes,Government or public administration,4,No,Yes,4,4,8,3,1,1,Plan individually,0
T1 2020,North West,No,13,Female,27,Certificate,2016,No,Education,4,Yes,Yes,12,11,4,24,4,1,Plan individually,0
T1 2020,Kgatleng,No,13,Female,28,Bachelors Degree,2017,No,"Health care, social assistance, nonprofit",12,Yes,Yes,12,1,1,6,1,1,Planning together with fellow facilitators,0
T1 2020,North East,No,13,Female,27,Diploma,2016,Yes,Education,9,No,Yes,2,10,27,24,1,1,Plan individually,0
T1 2020,South East,No,13,Female,26,Bachelors Degree,2016,Yes,Government or public administration,31.200000000000003,Yes,No,24,2,4,48,1,1,Plan individually,0
T1 2020,Kgatleng,No,13,Female,24,Certificate,2017,Yes,Software or technology,4,No,Yes,28,2,2,5,4,1,Plan individually,0
T1 2020,North West,No,13,Female,24,Bachelors Degree,2018,No,Education,12,No,No,12,15,3,2,1,1,Planning together with fellow facilitators,0
T1 2020,Central,No,13,Female,26,Certificate,2017,Yes,Other,5,No,Yes,24,8,6,11,4,1,Plan individually,1
T1 2020,Kgatleng,No,13,Female,26,Diploma,2014,No,"Health care, social assistance, nonprofit",60,No,No,60,3,60,84,4,1,Planning together with fellow facilitators,0
T1 2020,North East,No,13,Female,32,Diploma,2014,Yes,"Farming, agriculture, or mining",36,No,Yes,9,3,7,12,4,1,Plan individually,0
T1 2020,North East,No,13,Female,27,Bachelors Degree,2015,Yes,"Health care, social assistance, nonprofit",16.799999999999997,Yes,Yes,3,4,3,11,4,1,Plan individually,0
T1 2020,Kgatleng,No,13,Female,35,Bachelors Degree,2010,Yes,Education,27.6,No,Yes,24,2,12,24,4,1,Planning together with fellow facilitators,1
T1 2020,Central,No,13,Female,25,Diploma,2016,No,"Health care, social assistance, nonprofit",24,No,Yes,9,12,3,6,4,1,Planning together with fellow facilitators,0
T1 2020,North East,No,13,Male,24,Bachelors Degree,2019,Yes,"Health care, social assistance, nonprofit",45.6,Yes,Yes,27,48,24,12,4,1,Plan individually,0
T1 2020,North East,No,13,Female,24,Bachelors Degree,2019,No,Retail,6,Yes,Yes,4,6,24,24,4,1,Plan individually,0
T1 2020,Central,No,13,Female,29,Secondary School,2010,Yes,Other,7,Yes,Yes,3,4,3,4,1,1,Planning together with fellow facilitators,0
T1 2020,North West,No,12.5,Female,27,Bachelors Degree,2016,Yes,Other,12,No,Yes,2,15.6,8,5,4,0,Planning together with fellow facilitators,0
T1 2020,Chobe,No,12.5,Female,25,Bachelors Degree,2017,No,"Health care, social assistance, nonprofit",12,Yes,Yes,6,2,12,12,1,1,Plan individually,0
T1 2020,Central,No,12.5,Female,25,Bachelors Degree,2018,No,Education,17,No,Yes,24,8,36,3,1,1,Plan individually,0
T1 2020,North East,No,12.5,Female,27,Diploma,2018,Yes,"Health care, social assistance, nonprofit",7,No,Yes,12,15.6,3,6,4,1,Plan individually,0
T1 2020,Southern,No,12.5,Female,25,Diploma,2015,Yes,"Health care, social assistance, nonprofit",2,No,Yes,4,15,12,12,4,1,Plan individually,0
T1 2020,North East,No,12.5,Female,31,Diploma,2011,Yes,Government or public administration,19.200000000000003,No,Yes,6,2,12,5,4,1,Plan individually,0
T1 2020,South East,Yes,12.5,Female,28,Certificate,2015,Yes,Hotel or food services,48,No,Yes,24,1,26,3,4,1,Plan individually,0
T1 2020,South East,No,12.5,Male,20,Certificate,2019,No,Software or technology,11,No,Yes,2,12,6,5,1,1,Planning together with fellow facilitators,1
T1 2020,Kgatleng,No,12.5,Female,20,Secondary School,2017,No,Retail,36,No,Yes,1,3,30,5,4,1,Planning together with fellow facilitators,0
